Sector,Percentage Change,Region
NR1 1,0,Midlands
NR1 2,9,Midlands
NR1 3,22,Midlands
NR1 4,0,Midlands
NR10 3,9,Midlands
NR10 4,-15,Midlands
NR10 5,33,Midlands
NR11 6,6,Midlands
NR11 7,0,Midlands
NR11 8,-3,Midlands
NR12 0,4,Midlands
NR12 7,6,Midlands
NR12 8,12,Midlands
NR12 9,2,Midlands
NR13 3,0,Midlands
NR13 4,12,Midlands
NR13 5,11,Midlands
NR13 6,15,Midlands
NR14 6,3,Midlands
NR14 7,11,Midlands
NR14 8,4,Midlands
NR15 1,9,Midlands
NR15 2,8,Midlands
NR16 1,2,Midlands
NR16 2,5,Midlands
NR17 1,8,Midlands
NR17 2,4,Midlands
NR18 0,7,Midlands
NR18 9,-11,Midlands
NR19 1,7,Midlands
NR19 2,7,Midlands
NR2 1,-6,Midlands
NR2 2,8,Midlands
NR2 3,10,Midlands
NR2 4,-5,Midlands
NR20 3,8,Midlands
NR20 4,-2,Midlands
NR20 5,20,Midlands
NR21 0,7,Midlands
NR21 7,10,Midlands
NR21 8,8,Midlands
NR21 9,11,Midlands
NR22 6,10,Midlands
NR23 1,14,Midlands
NR24 2,12,Midlands
NR25 6,10,Midlands
NR25 7,10,Midlands
NR26 8,10,Midlands
NR27 0,7,Midlands
NR27 9,9,Midlands
NR28 0,8,Midlands
NR28 9,-3,Midlands
NR29 3,15,Midlands
NR29 4,2,Midlands
NR29 5,14,Midlands
NR3 1,19,Midlands
NR3 2,6,Midlands
NR3 3,11,Midlands
NR3 4,3,Midlands
NR30 1,3,Midlands
NR30 2,20,Midlands
NR30 3,24,Midlands
NR30 4,-4,Midlands
NR30 5,4,Midlands
NR31 0,3,Midlands
NR31 6,11,Midlands
NR31 7,18,Midlands
NR31 8,8,Midlands
NR31 9,13,Midlands
NR32 1,6,Midlands
NR32 2,3,Midlands
NR32 3,6,Midlands
NR32 4,10,Midlands
NR32 5,18,Midlands
NR33 0,5,Midlands
NR33 7,9,Midlands
NR33 8,6,Midlands
NR33 9,2,Midlands
NR34 0,32,Midlands
NR34 7,20,Midlands
NR34 8,15,Midlands
NR34 9,6,Midlands
NR35 1,25,Midlands
NR35 2,15,Midlands
NR4 6,-3,Midlands
NR4 7,6,Midlands
NR5 0,8,Midlands
NR5 8,11,Midlands
NR5 9,2,Midlands
NR6 5,8,Midlands
NR6 6,7,Midlands
NR6 7,-3,Midlands
NR7 0,5,Midlands
NR7 8,14,Midlands
NR7 9,18,Midlands
NR8 5,14,Midlands
NR8 6,8,Midlands
NR9 3,-2,Midlands
NR9 4,30,Midlands
NR9 5,15,Midlands
NW1 0,11,Greater London
NW1 1,33,Greater London
NW1 2,-26,Greater London
NW1 3,114,Greater London
NW1 4,83,Greater London
NW1 5,13,Greater London
NW1 6,29,Greater London
NW1 7,12,Greater London
NW1 8,-1,Greater London
NW1 9,40,Greater London
NW10 0,11,Greater London
NW10 1,9,Greater London
NW10 2,13,Greater London
NW10 3,13,Greater London
NW10 4,21,Greater London
NW10 5,15,Greater London
NW10 6,63,Greater London
NW10 7,15,Greater London
NW10 8,13,Greater London
NW10 9,24,Greater London
NW11 0,9,Greater London
NW11 6,41,Greater London
NW11 7,25,Greater London
NW11 8,73,Greater London
NW11 9,21,Greater London
NW2 1,38,Greater London
NW2 2,11,Greater London
NW2 3,27,Greater London
NW2 4,24,Greater London
NW2 5,19,Greater London
NW2 6,25,Greater London
NW2 7,17,Greater London
NW3 1,14,Greater London
NW3 2,-4,Greater London
NW3 3,20,Greater London
NW3 4,14,Greater London
NW3 5,12,Greater London
NW3 6,-3,Greater London
NW3 7,8,Greater London
NW4 1,7,Greater London
NW4 2,45,Greater London
NW4 3,29,Greater London
NW4 4,23,Greater London
NW5 1,29,Greater London
NW5 2,19,Greater London
NW5 3,-3,Greater London
NW5 4,1,Greater London
NW6 1,25,Greater London
NW6 2,25,Greater London
NW6 3,17,Greater London
NW6 4,23,Greater London
NW6 5,-39,Greater London
NW6 6,25,Greater London
NW6 7,10,Greater London
NW7 1,2,Greater London
NW7 2,29,Greater London
NW7 3,9,Greater London
NW7 4,-6,Greater London
NW8 0,29,Greater London
NW8 6,-8,Greater London
NW8 7,31,Greater London
NW8 8,91,Greater London
NW8 9,-2,Greater London
NW9 0,16,Greater London
NW9 5,10,Greater London
NW9 6,11,Greater London
NW9 7,21,Greater London
NW9 8,12,Greater London
NW9 9,18,Greater London
OL1 1,-56,North England
OL1 2,-15,North England
OL1 3,-40,North England
OL1 4,-5,North England
OL10 1,0,North England
OL10 2,4,North England
OL10 3,-3,North England
OL10 4,5,North England
OL11 1,4,North England
OL11 2,6,North England
OL11 3,3,North England
OL11 4,38,North England
OL11 5,14,North England
OL12 0,12,North England
OL12 6,11,North England
OL12 7,5,North England
OL12 8,21,North England
OL12 9,0,North England
OL13 0,-13,North England
OL13 8,-3,North England
OL13 9,19,North England
OL14 5,12,North England
OL14 6,0,North England
OL14 7,20,North England
OL14 8,28,North England
OL15 0,24,North England
OL15 8,9,North England
OL15 9,9,North England
OL16 1,19,North England
OL16 2,-3,North England
OL16 3,-4,North England
OL16 4,23,North England
OL16 5,4,North England
OL2 5,17,North England
OL2 6,6,North England
OL2 7,4,North England
OL2 8,24,North England
OL3 5,11,North England
OL3 6,8,North England
OL3 7,-9,North England
OL4 1,-4,North England
OL4 2,12,North England
OL4 3,-2,North England
OL4 4,7,North England
OL4 5,8,North England
OL5 0,10,North England
OL5 9,10,North England
OL6 6,41,North England
OL6 7,-4,North England
OL6 8,13,North England
OL6 9,0,North England
OL7 0,3,North England
OL7 9,-7,North England
OL8 1,22,North England
OL8 2,34,North England
OL8 3,3,North England
OL8 4,-12,North England
OL9 0,4,North England
OL9 6,0,North England
OL9 7,4,North England
OL9 8,-6,North England
OL9 9,6,North England
OX1 1,7,South East
OX1 2,-4,South East
OX1 4,13,South East
OX1 5,9,South East
OX10 0,10,South East
OX10 6,14,South East
OX10 7,-5,South East
OX10 8,-13,South East
OX10 9,-1,South East
OX11 0,0,South East
OX11 7,10,South East
OX11 8,11,South East
OX11 9,1,South East
OX12 0,14,South East
OX12 7,17,South East
OX12 8,30,South East
OX12 9,17,South East
OX13 5,7,South East
OX13 6,17,South East
OX14 1,13,South East
OX14 2,4,South East
OX14 3,-6,South East
OX14 4,3,South East
OX14 5,5,South East
OX15 0,19,South East
OX15 4,1,South East
OX15 5,-2,South East
OX15 6,29,South East
OX16 0,10,South East
OX16 1,21,South East
OX16 2,7,South East
OX16 3,10,South East
OX16 4,13,South East
OX16 5,5,South East
OX16 9,13,South East
OX17 1,23,South East
OX17 2,39,South East
OX17 3,35,South East
OX18 1,-3,South East
OX18 2,23,South East
OX18 3,12,South East
OX18 4,10,South East
OX2 0,17,South East
OX2 6,23,South East
OX2 7,17,South East
OX2 8,14,South East
OX2 9,17,South East
OX20 1,4,South East
OX25 1,-4,South East
OX25 2,-24,South East
OX25 3,24,South East
OX25 4,-24,South East
OX25 5,12,South East
OX25 6,86,South East
OX26 1,52,South East
OX26 2,20,South East
OX26 3,3,South East
OX26 4,10,South East
OX26 5,32,South East
OX26 6,7,South East
OX27 0,49,South East
OX27 7,14,South East
OX27 8,-37,South East
OX27 9,20,South East
OX28 1,27,South East
OX28 2,6,South East
OX28 3,6,South East
OX28 4,28,South East
OX28 5,11,South East
OX28 6,11,South East
OX29 0,77,South East
OX29 4,42,South East
OX29 5,7,South East
OX29 6,24,South East
OX29 7,37,South East
OX29 8,10,South East
OX29 9,29,South East
OX3 0,8,South East
OX3 7,4,South East
OX3 8,18,South East
OX3 9,4,South East
OX33 1,-2,South East
OX39 4,15,South East
OX4 1,9,South East
OX4 2,17,South East
OX4 3,13,South East
OX4 4,4,South East
OX4 6,4,South East
OX4 7,19,South East
OX44 7,2,South East
OX44 9,1,South East
OX49 5,4,South East
OX5 1,18,South East
OX5 2,3,South East
OX5 3,0,South East
OX7 3,24,South East
OX7 4,26,South East
OX7 5,19,South East
OX7 6,10,South East
OX7 7,16,South East
OX8 5,15,South East
OX8 6,-27,South East
OX8 7,-44,South East
OX9 2,10,South East
OX9 3,9,South East
OX9 7,-25,South East
PE1 1,23,Midlands
PE1 2,0,Midlands
PE1 3,7,Midlands
PE1 4,11,Midlands
PE1 5,-3,Midlands
PE10 0,16,Midlands
PE10 9,13,Midlands
PE11 1,11,Midlands
PE11 2,2,Midlands
PE11 3,13,Midlands
PE11 4,8,Midlands
PE12 0,2,Midlands
PE12 6,18,Midlands
PE12 7,4,Midlands
PE12 8,13,Midlands
PE12 9,7,Midlands
PE13 1,-23,Midlands
PE13 2,15,Midlands
PE13 3,11,Midlands
PE13 4,23,Midlands
PE13 5,8,Midlands
PE14 0,11,Midlands
PE14 7,-5,Midlands
PE14 8,12,Midlands
PE14 9,11,Midlands
PE15 0,16,Midlands
PE15 8,2,Midlands
PE15 9,20,Midlands
PE16 6,4,Midlands
PE19 1,19,Midlands
PE19 2,17,Midlands
PE19 5,14,Midlands
PE19 6,12,Midlands
PE19 7,6,Midlands
PE19 8,11,Midlands
PE2 5,2,Midlands
PE2 6,14,Midlands
PE2 7,13,Midlands
PE2 8,6,Midlands
PE2 9,0,Midlands
PE20 1,2,Midlands
PE20 2,7,Midlands
PE20 3,21,Midlands
PE21 0,5,Midlands
PE21 6,12,Midlands
PE21 7,11,Midlands
PE21 8,6,Midlands
PE21 9,-2,Midlands
PE22 0,7,Midlands
PE22 7,12,Midlands
PE22 8,4,Midlands
PE22 9,8,Midlands
PE23 4,-6,Midlands
PE23 5,2,Midlands
PE24 4,-6,Midlands
PE24 5,12,Midlands
PE25 1,7,Midlands
PE25 2,10,Midlands
PE25 3,10,Midlands
PE26 1,7,Midlands
PE26 2,-8,Midlands
PE27 3,-10,Midlands
PE27 4,14,Midlands
PE27 5,6,Midlands
PE27 6,-2,Midlands
PE28 0,2,Midlands
PE28 2,6,Midlands
PE28 3,6,Midlands
PE28 4,-5,Midlands
PE28 5,8,Midlands
PE28 9,27,Midlands
PE29 1,4,Midlands
PE29 2,18,Midlands
PE29 3,24,Midlands
PE29 6,10,Midlands
PE29 7,6,Midlands
PE3 6,-3,Midlands
PE3 7,3,Midlands
PE3 8,-2,Midlands
PE3 9,7,Midlands
PE30 1,5,Midlands
PE30 2,13,Midlands
PE30 3,7,Midlands
PE30 4,5,Midlands
PE30 5,9,Midlands
PE31 6,16,Midlands
PE31 7,18,Midlands
PE31 8,11,Midlands
PE32 1,7,Midlands
PE32 2,6,Midlands
PE33 0,11,Midlands
PE33 9,0,Midlands
PE34 3,23,Midlands
PE34 4,8,Midlands
PE36 5,9,Midlands
PE36 6,11,Midlands
PE37 7,8,Midlands
PE37 8,11,Midlands
PE38 0,22,Midlands
PE38 9,6,Midlands
PE4 5,-4,Midlands
PE4 6,9,Midlands
PE4 7,7,Midlands
PE5 7,27,Midlands
PE6 0,19,Midlands
PE6 7,10,Midlands
PE6 8,9,Midlands
PE6 9,6,Midlands
PE7 0,26,Midlands
PE7 1,2,Midlands
PE7 2,-2,Midlands
PE7 3,4,Midlands
PE7 8,-63,Midlands
PE8 4,13,Midlands
PE8 5,12,Midlands
PE8 6,8,Midlands
PE9 1,8,Midlands
PE9 2,3,Midlands
PE9 3,8,Midlands
PE9 4,-7,Midlands
PL1 1,-24,South West
PL1 2,-15,South West
PL1 3,-13,South West
PL1 4,19,South West
PL1 5,34,South West
PL10 1,-4,South West
PL11 2,11,South West
PL11 3,3,South West
PL12 4,11,South West
PL12 5,9,South West
PL12 6,8,South West
PL13 1,3,South West
PL13 2,20,South West
PL14 3,8,South West
PL14 4,12,South West
PL14 5,9,South West
PL14 6,2,South West
PL15 7,12,South West
PL15 8,13,South West
PL15 9,7,South West
PL16 0,9,South West
PL17 7,6,South West
PL17 8,1,South West
PL18 9,6,South West
PL19 0,1,South West
PL19 8,10,South West
PL19 9,10,South West
PL2 1,3,South West
PL2 2,16,South West
PL2 3,0,South West
PL20 6,-5,South West
PL20 7,9,South West
PL21 0,6,South West
PL21 9,0,South West
PL22 0,3,South West
PL23 1,16,South West
PL24 2,2,South West
PL25 3,12,South West
PL25 4,8,South West
PL25 5,12,South West
PL26 6,-3,South West
PL26 7,4,South West
PL26 8,11,South West
PL27 6,-3,South West
PL27 7,18,South West
PL28 8,12,South West
PL29 3,17,South West
PL3 4,12,South West
PL3 5,4,South West
PL3 6,-2,South West
PL30 3,27,South West
PL30 4,13,South West
PL30 5,0,South West
PL31 1,27,South West
PL31 2,2,South West
PL32 9,15,South West
PL33 9,10,South West
PL34 0,15,South West
PL35 0,13,South West
PL4 0,24,South West
PL4 6,20,South West
PL4 7,10,South West
PL4 8,11,South West
PL4 9,-3,South West
PL5 1,-3,South West
PL5 2,0,South West
PL5 3,5,South West
PL5 4,7,South West
PL6 5,17,South West
PL6 6,11,South West
PL6 7,0,South West
PL6 8,-13,South West
PL7 1,9,South West
PL7 2,4,South West
PL7 4,7,South West
PL7 5,-6,South West
PL8 1,7,South West
PL8 2,20,South West
PL9 0,7,South West
PL9 7,20,South West
PL9 8,11,South West
PL9 9,9,South West
PO1 1,6,South East
PO1 2,22,South East
PO1 3,34,South East
PO1 4,-6,South East
PO1 5,5,South East
PO10 7,12,South East
PO10 8,14,South East
PO11 0,14,South East
PO11 9,7,South East
PO12 1,0,South East
PO12 2,7,South East
PO12 3,0,South East
PO12 4,4,South East
PO13 0,14,South East
PO13 8,2,South East
PO13 9,8,South East
PO14 1,5,South East
PO14 2,15,South East
PO14 3,14,South East
PO14 4,11,South East
PO15 5,11,South East
PO15 6,27,South East
PO15 7,3,South East
PO16 0,19,South East
PO16 7,17,South East
PO16 8,5,South East
PO16 9,5,South East
PO17 5,-7,South East
PO17 6,15,South East
PO18 0,7,South East
PO18 8,10,South East
PO18 9,26,South East
PO19 1,18,South East
PO19 2,50,South East
PO19 3,8,South East
PO19 4,-2,South East
PO19 5,15,South East
PO19 6,23,South East
PO19 7,6,South East
PO19 8,9,South East
PO2 0,13,South East
PO2 7,11,South East
PO2 8,7,South East
PO2 9,13,South East
PO20 0,22,South East
PO20 1,-6,South East
PO20 2,26,South East
PO20 3,18,South East
PO20 7,30,South East
PO20 8,2,South East
PO20 9,1,South East
PO21 1,5,South East
PO21 2,5,South East
PO21 3,4,South East
PO21 4,3,South East
PO21 5,15,South East
PO22 0,12,South East
PO22 6,16,South East
PO22 7,11,South East
PO22 8,10,South East
PO22 9,16,South East
PO3 5,8,South East
PO3 6,12,South East
PO30 1,13,South East
PO30 2,6,South East
PO30 3,20,South East
PO30 4,1,South East
PO30 5,6,South East
PO31 7,11,South East
PO31 8,26,South East
PO32 6,5,South East
PO33 1,4,South East
PO33 2,10,South East
PO33 3,10,South East
PO33 4,8,South East
PO34 5,12,South East
PO35 5,-2,South East
PO36 0,18,South East
PO36 8,8,South East
PO36 9,10,South East
PO37 6,26,South East
PO37 7,4,South East
PO38 1,4,South East
PO38 2,3,South East
PO38 3,15,South East
PO39 0,-7,South East
PO4 0,11,South East
PO4 8,14,South East
PO4 9,-3,South East
PO40 9,2,South East
PO41 0,-6,South East
PO5 1,12,South East
PO5 2,15,South East
PO5 3,24,South East
PO5 4,10,South East
PO6 1,14,South East
PO6 2,4,South East
PO6 3,7,South East
PO6 4,22,South East
PO7 4,25,South East
PO7 5,3,South East
PO7 6,6,South East
PO7 7,8,South East
PO7 8,5,South East
PO8 0,17,South East
PO8 8,9,South East
PO8 9,8,South East
PO9 1,11,South East
PO9 2,22,South East
PO9 3,12,South East
PO9 4,10,South East
PO9 5,2,South East
PO9 6,3,South East
PR1 0,0,North England
PR1 1,34,North England
PR1 2,-73,North England
PR1 3,-3,North England
PR1 4,7,North England
PR1 5,0,North England
PR1 6,0,North England
PR1 7,3,North England
PR1 8,0,North England
PR1 9,2,North England
PR2 1,8,North England
PR2 2,7,North England
PR2 3,10,North England
PR2 5,1,North England
PR2 6,-12,North England
PR2 7,3,North England
PR2 8,0,North England
PR2 9,1,North England
PR25 1,4,North England
PR25 2,-7,North England
PR25 3,2,North England
PR25 4,0,North England
PR25 5,12,North England
PR26 6,-3,North England
PR26 7,12,North England
PR26 8,2,North England
PR26 9,11,North England
PR3 0,0,North England
PR3 1,-6,North England
PR3 2,-7,North England
PR3 3,6,North England
PR3 5,-6,North England
PR3 6,3,North England
PR4 0,16,North England
PR4 1,-2,North England
PR4 2,1,North England
PR4 3,11,North England
PR4 4,1,North England
PR4 5,4,North England
PR4 6,3,North England
PR5 0,-6,North England
PR5 3,33,North England
PR5 4,2,North England
PR5 5,2,North England
PR5 6,2,North England
PR5 8,7,North England
PR6 0,0,North England
PR6 7,3,North England
PR6 8,9,North England
PR6 9,20,North England
PR7 1,9,North England
PR7 2,2,North England
PR7 3,9,North England
PR7 4,11,North England
PR7 5,17,North England
PR7 6,1,North England
PR8 1,-4,North England
PR8 2,0,North England
PR8 3,13,North England
PR8 4,9,North England
PR8 5,21,North England
PR8 6,0,North England
PR9 0,-6,North England
PR9 7,7,North England
PR9 8,32,North England
PR9 9,6,North England
RG1 1,179,South East
RG1 2,10,South East
RG1 3,23,South East
RG1 4,11,South East
RG1 5,26,South East
RG1 6,6,South East
RG1 7,18,South East
RG1 8,23,South East
RG10 0,17,South East
RG10 8,-5,South East
RG10 9,25,South East
RG12 0,14,South East
RG12 1,-93,South East
RG12 2,15,South East
RG12 7,15,South East
RG12 8,8,South East
RG12 9,9,South East
RG14 1,4,South East
RG14 2,12,South East
RG14 3,-41,South East
RG14 5,25,South East
RG14 6,-5,South East
RG14 7,15,South East
RG17 0,12,South East
RG17 7,1,South East
RG17 8,-4,South East
RG17 9,-2,South East
RG18 0,27,South East
RG18 3,14,South East
RG18 4,33,South East
RG18 9,-10,South East
RG19 3,7,South East
RG19 4,9,South East
RG19 8,23,South East
RG2 0,24,South East
RG2 7,-5,South East
RG2 8,12,South East
RG2 9,14,South East
RG20 0,50,South East
RG20 4,24,South East
RG20 5,12,South East
RG20 6,11,South East
RG20 7,1,South East
RG20 8,11,South East
RG20 9,10,South East
RG21 3,12,South East
RG21 4,11,South East
RG21 5,20,South East
RG21 7,31,South East
RG21 8,14,South East
RG22 4,7,South East
RG22 5,19,South East
RG22 6,20,South East
RG23 7,21,South East
RG23 8,6,South East
RG24 7,10,South East
RG24 8,13,South East
RG24 9,8,South East
RG25 2,35,South East
RG25 3,2,South East
RG26 3,0,South East
RG26 4,13,South East
RG26 5,15,South East
RG27 0,12,South East
RG27 8,3,South East
RG27 9,20,South East
RG28 7,-13,South East
RG29 1,17,South East
RG30 1,18,South East
RG30 2,11,South East
RG30 3,22,South East
RG30 4,19,South East
RG30 6,14,South East
RG31 4,10,South East
RG31 5,-1,South East
RG31 6,4,South East
RG31 7,13,South East
RG4 5,-2,South East
RG4 6,10,South East
RG4 7,18,South East
RG4 8,16,South East
RG4 9,14,South East
RG40 1,19,South East
RG40 2,6,South East
RG40 3,28,South East
RG40 4,22,South East
RG40 5,21,South East
RG41 1,19,South East
RG41 2,4,South East
RG41 3,20,South East
RG41 4,9,South East
RG41 5,14,South East
RG42 1,11,South East
RG42 2,27,South East
RG42 3,5,South East
RG42 4,10,South East
RG42 5,24,South East
RG42 6,35,South East
RG42 7,13,South East
RG45 6,15,South East
RG45 7,-5,South East
RG5 3,8,South East
RG5 4,9,South East
RG6 1,17,South East
RG6 3,18,South East
RG6 4,9,South East
RG6 5,5,South East
RG6 7,23,South East
RG7 1,-13,South East
RG7 2,-1,South East
RG7 3,5,South East
RG7 4,-2,South East
RG7 5,1,South East
RG7 6,14,South East
RG8 0,13,South East
RG8 7,18,South East
RG8 8,27,South East
RG8 9,-2,South East
RG9 1,18,South East
RG9 2,9,South East
RG9 3,4,South East
RG9 4,8,South East
RG9 5,-6,South East
RG9 6,10,South East
RH1 1,11,South East
RH1 2,3,South East
RH1 3,14,South East
RH1 4,15,South East
RH1 5,13,South East
RH1 6,16,South East
RH10 1,29,South East
RH10 2,-56,South East
RH10 3,13,South East
RH10 4,21,South East
RH10 5,12,South East
RH10 6,12,South East
RH10 7,1,South East
RH10 8,18,South East
RH11 0,11,South East
RH11 6,14,South East
RH11 7,16,South East
RH11 8,12,South East
RH11 9,16,South East
RH12 1,-6,South East
RH12 2,-4,South East
RH12 3,14,South East
RH12 4,22,South East
RH12 5,12,South East
RH13 0,1,South East
RH13 5,17,South East
RH13 6,6,South East
RH13 7,-60,South East
RH13 8,-5,South East
RH13 9,6,South East
RH14 0,19,South East
RH14 9,5,South East
RH15 0,10,South East
RH15 8,11,South East
RH15 9,14,South East
RH16 1,25,South East
RH16 2,20,South East
RH16 3,27,South East
RH16 4,5,South East
RH17 5,21,South East
RH17 6,-17,South East
RH17 7,8,South East
RH18 5,-7,South East
RH19 1,23,South East
RH19 2,24,South East
RH19 3,7,South East
RH19 4,1,South East
RH2 0,17,South East
RH2 7,15,South East
RH2 8,34,South East
RH2 9,0,South East
RH20 1,22,South East
RH20 2,24,South East
RH20 3,15,South East
RH20 4,6,South East
RH3 7,13,South East
RH4 1,4,South East
RH4 2,29,South East
RH4 3,25,South East
RH5 4,5,South East
RH5 5,6,South East
RH5 6,18,South East
RH6 0,7,South East
RH6 7,-12,South East
RH6 8,17,South East
RH6 9,5,South East
RH7 6,38,South East
RH8 0,20,South East
RH8 9,9,South East
RH9 8,33,South East
RM1 1,-28,Greater London
RM1 2,11,Greater London
RM1 3,23,Greater London
RM1 4,6,Greater London
RM10 7,12,Greater London
RM10 8,2,Greater London
RM10 9,14,Greater London
RM11 1,9,Greater London
RM11 2,6,Greater London
RM11 3,3,Greater London
RM12 4,16,Greater London
RM12 5,12,Greater London
RM12 6,10,Greater London
RM13 7,11,Greater London
RM13 8,3,Greater London
RM13 9,3,Greater London
RM14 1,4,Greater London
RM14 2,9,Greater London
RM14 3,10,Greater London
RM15 4,15,Greater London
RM15 5,21,Greater London
RM15 6,22,Greater London
RM16 2,1,Greater London
RM16 3,14,Greater London
RM16 4,18,Greater London
RM16 5,19,Greater London
RM16 6,16,Greater London
RM17 5,2,Greater London
RM17 6,0,Greater London
RM18 7,3,Greater London
RM18 8,8,Greater London
RM19 1,5,Greater London
RM2 5,10,Greater London
RM2 6,3,Greater London
RM20 3,21,Greater London
RM20 4,17,Greater London
RM3 0,10,Greater London
RM3 7,20,Greater London
RM3 8,17,Greater London
RM3 9,18,Greater London
RM4 1,1,Greater London
RM5 2,15,Greater London
RM5 3,-3,Greater London
RM6 4,7,Greater London
RM6 5,18,Greater London
RM6 6,7,Greater London
RM7 0,8,Greater London
RM7 7,12,Greater London
RM7 8,6,Greater London
RM7 9,12,Greater London
RM8 1,12,Greater London
RM8 2,10,Greater London
RM8 3,11,Greater London
RM9 4,6,Greater London
RM9 5,11,Greater London
RM9 6,14,Greater London
S1 4,14,Midlands
S10 1,6,Midlands
S10 2,-6,Midlands
S10 3,5,Midlands
S10 4,6,Midlands
S10 5,6,Midlands
S11 7,10,Midlands
S11 8,9,Midlands
S11 9,4,Midlands
S12 2,2,Midlands
S12 3,0,Midlands
S12 4,24,Midlands
S13 7,-2,Midlands
S13 8,-2,Midlands
S13 9,8,Midlands
S14 1,0,Midlands
S17 3,0,Midlands
S17 4,4,Midlands
S18 1,7,Midlands
S18 2,-7,Midlands
S18 3,0,Midlands
S18 4,-6,Midlands
S18 7,-5,Midlands
S18 8,-6,Midlands
S2 1,0,Midlands
S2 2,5,Midlands
S2 3,3,Midlands
S2 4,7,Midlands
S2 5,21,Midlands
S20 1,-10,Midlands
S20 2,-4,Midlands
S20 3,100,Midlands
S20 4,8,Midlands
S20 5,8,Midlands
S20 6,2,Midlands
S20 7,5,Midlands
S20 8,3,Midlands
S21 1,4,Midlands
S21 2,-2,Midlands
S21 3,-2,Midlands
S21 4,2,Midlands
S21 5,-25,Midlands
S25 1,-17,Midlands
S25 2,-11,Midlands
S25 3,-23,Midlands
S25 4,8,Midlands
S25 5,-11,Midlands
S26 1,27,Midlands
S26 2,-4,Midlands
S26 3,3,Midlands
S26 4,12,Midlands
S26 5,-38,Midlands
S26 6,4,Midlands
S26 7,10,Midlands
S3 7,-21,Midlands
S3 9,4,Midlands
S30 5,-37,Midlands
S32 1,2,Midlands
S32 2,-7,Midlands
S32 3,1,Midlands
S32 4,-12,Midlands
S32 5,45,Midlands
S33 0,-3,Midlands
S33 6,-7,Midlands
S33 7,32,Midlands
S33 8,17,Midlands
S33 9,-5,Midlands
S35 0,9,Midlands
S35 1,0,Midlands
S35 2,-4,Midlands
S35 3,11,Midlands
S35 4,8,Midlands
S35 7,-2,Midlands
S35 8,8,Midlands
S35 9,-6,Midlands
S36 1,11,Midlands
S36 2,-4,Midlands
S36 3,-46,Midlands
S36 4,-14,Midlands
S36 6,4,Midlands
S36 7,45,Midlands
S36 8,19,Midlands
S36 9,5,Midlands
S4 7,12,Midlands
S4 8,8,Midlands
S40 1,17,Midlands
S40 2,0,Midlands
S40 3,3,Midlands
S40 4,0,Midlands
S41 0,-4,Midlands
S41 7,5,Midlands
S41 8,-11,Midlands
S41 9,12,Midlands
S42 5,-2,Midlands
S42 6,8,Midlands
S42 7,8,Midlands
S43 1,5,Midlands
S43 2,-9,Midlands
S43 3,2,Midlands
S43 4,7,Midlands
S44 5,24,Midlands
S44 6,0,Midlands
S45 0,8,Midlands
S45 8,26,Midlands
S45 9,8,Midlands
S5 0,0,Midlands
S5 6,0,Midlands
S5 7,7,Midlands
S5 8,-12,Midlands
S5 9,-30,Midlands
S6 1,8,Midlands
S6 2,6,Midlands
S6 3,5,Midlands
S6 4,2,Midlands
S6 5,4,Midlands
S6 6,-4,Midlands
S60 1,-38,Midlands
S60 2,0,Midlands
S60 3,11,Midlands
S60 4,11,Midlands
S60 5,15,Midlands
S61 1,0,Midlands
S61 2,-6,Midlands
S61 3,0,Midlands
S61 4,10,Midlands
S62 5,-6,Midlands
S62 6,-14,Midlands
S62 7,2,Midlands
S63 0,3,Midlands
S63 6,-8,Midlands
S63 7,8,Midlands
S63 8,13,Midlands
S63 9,12,Midlands
S64 0,12,Midlands
S64 5,26,Midlands
S64 8,19,Midlands
S64 9,6,Midlands
S65 1,0,Midlands
S65 2,0,Midlands
S65 3,0,Midlands
S65 4,-9,Midlands
S66 1,7,Midlands
S66 2,-7,Midlands
S66 3,-2,Midlands
S66 7,14,Midlands
S66 8,2,Midlands
S66 9,26,Midlands
S7 1,2,Midlands
S7 2,14,Midlands
S70 1,10,Midlands
S70 2,0,Midlands
S70 3,6,Midlands
S70 4,-8,Midlands
S70 5,-15,Midlands
S70 6,0,Midlands
S71 1,0,Midlands
S71 2,5,Midlands
S71 3,-3,Midlands
S71 4,0,Midlands
S71 5,-2,Midlands
S72 0,-6,Midlands
S72 7,5,Midlands
S72 8,10,Midlands
S72 9,0,Midlands
S73 0,11,Midlands
S73 8,31,Midlands
S73 9,-8,Midlands
S74 0,38,Midlands
S74 8,-9,Midlands
S74 9,0,Midlands
S75 1,27,Midlands
S75 2,0,Midlands
S75 3,-10,Midlands
S75 4,-6,Midlands
S75 5,9,Midlands
S75 6,9,Midlands
S8 0,4,Midlands
S8 7,-2,Midlands
S8 8,22,Midlands
S8 9,3,Midlands
S80 1,5,Midlands
S80 2,10,Midlands
S80 3,-7,Midlands
S80 4,5,Midlands
S81 0,4,Midlands
S81 7,0,Midlands
S81 8,1,Midlands
S81 9,5,Midlands
S9 1,0,Midlands
S9 3,16,Midlands
S9 4,3,Midlands
S9 5,4,Midlands
SA1 1,18,Wales
SA1 2,3,Wales
SA1 3,17,Wales
SA1 4,7,Wales
SA1 5,0,Wales
SA1 6,19,Wales
SA1 7,-5,Wales
SA1 8,10,Wales
SA10 6,8,Wales
SA10 7,5,Wales
SA10 8,5,Wales
SA10 9,0,Wales
SA11 1,7,Wales
